,Customer Code,Month 1 Sales Amount,Month 2 Sales Amount,Month 3 Sales Amount,Gender,Shop Name,Month 1 Customer Status,Month 2 Customer Status,Month 3 Customer Status,Total Sales Amount
269,AP01901465,141.0,927.0,0.0,Female,PICARD Bangladesh Limited,yes,yes,no,1068.0
270,AP01900807,3157.0,2624.0,2542.0,Female,PICARD Bangladesh Limited,yes,yes,yes,8323.0
271,AP01900573,2315.0,0.0,0.0,Male,PICARD Bangladesh Limited,yes,no,no,2315.0
272,AP01901467,670.0,569.0,0.0,Female,PICARD Bangladesh Limited,yes,yes,no,1239.0
273,AP01900574,2528.0,1545.0,0.0,Female,PICARD Bangladesh Limited,yes,yes,no,4073.0
274,AP01901184,925.0,1754.0,0.0,Female,PICARD Bangladesh Limited,yes,yes,no,2679.0
275,AP01901185,1176.0,2055.0,0.0,Female,Picard Bangladesh Limited,yes,yes,no,3231.0
276,AP01901398,389.0,749.0,0.0,Female,PICARD Bangladesh Limited,yes,yes,no,1138.0
277,AP01901468,2177.0,2054.0,2000.0,Female,Picard Bangladesh Limited,yes,yes,yes,6231.0
278,AP01900576,3124.0,2979.0,0.0,Female,PICARD Bangladesh Limited,yes,yes,no,6103.0
279,AP01901679,2167.0,3027.0,3024.0,Female,PICARD Bangladesh Limited,yes,yes,yes,8218.0
280,AP01900792,195.0,1550.0,0.0,Female,Picard Bangladesh Limited,yes,yes,no,1745.0
281,AP01901123,2780.0,0.0,362.0,Female,Picard Bangladesh Limited,yes,no,yes,3142.0
282,AP01901401,556.0,1072.0,525.0,Female,PICARD Bangladesh Limited,yes,yes,yes,2153.0
283,AP01901402,2447.0,0.0,0.0,Female,Picard Bangladesh Limited,yes,no,no,2447.0
284,AP01900580,3479.0,3624.0,2686.0,Female,PICARD Bangladesh Limited,yes,yes,yes,9789.0
285,AP01901474,231.0,480.0,0.0,Female,PICARD Bangladesh Limited,yes,yes,no,711.0
286,AP01900581,1747.0,976.0,0.0,Female,PICARD Bangladesh Limited,yes,yes,no,2723.0
287,AP01901128,2736.0,2140.0,0.0,Male,Picard Bangladesh Limited,yes,yes,no,4876.0
288,AP01901194,2315.0,1777.0,1721.0,Female,PICARD Bangladesh Limited,yes,yes,yes,5813.0
289,AP01901195,1822.0,2432.0,1416.0,Female,PICARD Bangladesh Limited,yes,yes,yes,5670.0
290,AP01900817,1795.0,441.0,392.0,Female,Picard Bangladesh Limited,yes,yes,yes,2628.0
291,AP01900797,2160.0,0.0,1675.0,Male,PICARD Bangladesh Limited,yes,no,yes,3835.0
292,AP01901196,1770.0,1634.0,2003.0,Male,PICARD Bangladesh Limited,yes,yes,yes,5407.0
293,AP01900800,4065.0,3049.0,0.0,Male,Picard Bangladesh Limited,yes,yes,no,7114.0
294,AP01901409,2710.0,340.0,0.0,Female,PICARD Bangladesh Limited,yes,yes,no,3050.0
295,AP01900587,2039.0,1957.0,587.0,Female,Picard Bangladesh Limited,yes,yes,yes,4583.0
296,AP01900802,2175.0,0.0,956.0,Female,PICARD Bangladesh Limited,yes,no,yes,3131.0
297,AP01900822,417.0,764.0,0.0,Female,PICARD Bangladesh Limited,yes,yes,no,1181.0
298,AP01901200,1890.0,0.0,0.0,Female,Picard Bangladesh Limited,yes,no,no,1890.0
299,AP01900588,495.0,0.0,395.0,Male,PICARD Bangladesh Limited,yes,no,yes,890.0
300,AP01901201,1320.0,0.0,0.0,Male,Picard Bangladesh Limited,yes,no,no,1320.0
301,AP01901411,1390.0,1555.0,0.0,Male,PICARD Bangladesh Limited,yes,yes,no,2945.0
302,AP01901134,2787.0,1799.0,0.0,Male,PICARD Bangladesh Limited,yes,yes,no,4586.0
303,AP01901481,193.0,641.0,0.0,Female,PICARD Bangladesh Limited,yes,yes,no,834.0
304,AP01901135,4444.0,3852.0,5480.0,Female,PICARD Bangladesh Limited,yes,yes,yes,13776.0
305,AP01900593,2099.0,1390.0,1795.0,Female,Picard Bangladesh Limited,yes,yes,yes,5284.0
306,AP01901205,925.0,210.0,30.0,Female,PICARD Bangladesh Limited,yes,yes,yes,1165.0
307,AP01900594,380.0,994.0,1331.0,Female,PICARD Bangladesh Limited,yes,yes,yes,2705.0
308,AP01901484,2751.0,3160.0,1063.0,Female,PICARD Bangladesh Limited,yes,yes,yes,6974.0
309,AP02001929,20.0,0.0,0.0,Male,Continental Garments Industries Ltd.,yes,no,no,20.0
310,AP02000002,1248.0,44.0,439.0,Male,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,yes,1731.0
311,AP02000067,594.0,0.0,0.0,Male,Continental Garments Industries Ltd.,yes,no,no,594.0
312,AP02000132,100.0,1446.0,727.0,Female,Continental Garments Industries Ltd.,yes,yes,yes,2273.0
313,AP02000003,2163.0,4208.0,4213.0,Male,Continental Garments Industries Ltd.,yes,yes,yes,10584.0
314,AP02000004,877.0,689.0,0.0,Female,Continental Garments Industries Ltd.,yes,yes,no,1566.0
315,AP02000068,60.0,682.0,0.0,Male,Continental Garments Industries Ltd.,yes,yes,no,742.0
316,AP02000134,212.0,0.0,0.0,Male,Continental Garments Industries Ltd.,yes,no,no,212.0
317,AP02000005,232.0,0.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,no,no,232.0
318,AP02000772,60.0,0.0,0.0,Male,Continental Garments Industries Ltd.,yes,no,no,60.0
319,AP02000006,1822.0,1529.0,484.0,Male,Continental Garments Industries Ltd.,yes,yes,yes,3835.0
320,AP02000135,680.0,2715.0,0.0,Male,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,no,3395.0
321,AP02001935,1558.0,377.0,0.0,Male,Continental Garments Industries Ltd.,yes,yes,no,1935.0
322,AP02000008,813.0,900.0,507.0,Male,Continental Garments Industries Ltd.,yes,yes,yes,2220.0
323,AP02000074,1601.0,1679.0,1097.0,Male,Continental Garments Industries Ltd.,yes,yes,yes,4377.0
324,AP02000137,4820.0,4872.0,4521.0,Male,Continental Garments Industries Ltd.,yes,yes,yes,14213.0
325,AP02000138,240.0,0.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,no,no,240.0
326,AP02000009,3742.0,3560.0,3299.0,Female,Continental Garments Industries Ltd.,yes,yes,yes,10601.0
327,AP02001937,3073.0,1676.0,2346.0,Male,Continental Garments Industries Ltd.,yes,yes,yes,7095.0
328,AP02001353,118.0,0.0,0.0,Female,Continental Garments Industries Ltd.,yes,no,no,118.0
329,AP02000775,925.0,875.0,0.0,Male,Continental Garments Industries Ltd.,yes,yes,no,1800.0
330,AP02001354,180.0,4331.0,3928.0,Male,Continental Garments Industries Ltd.,yes,yes,yes,8439.0
331,AP02001938,20.0,152.0,300.0,Female,Continental Garments Industries Ltd.,yes,yes,yes,472.0
332,AP02001082,975.0,0.0,480.0,Female,Continental Garments Industries Ltd.,yes,no,yes,1455.0
333,AP02000777,559.0,562.0,1571.0,Male,Continental Garments Industries Ltd.,yes,yes,yes,2692.0
334,AP02000778,456.0,0.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,no,no,456.0
335,AP02001942,645.0,465.0,50.0,Female,Continental Garments Industries Ltd.,yes,yes,yes,1160.0
336,AP02001085,1641.0,1057.0,843.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,yes,3541.0
337,AP02000145,694.0,792.0,962.0,Female,Continental Garments Industries Ltd.,yes,yes,yes,2448.0
338,AP02000083,1091.0,0.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,no,no,1091.0
339,AP02000146,564.0,0.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,no,no,564.0
340,AP02000147,2660.0,2370.0,2058.0,Female,Continental Garments Industries Ltd.,yes,yes,yes,7088.0
341,AP02000148,1619.0,2866.0,0.0,Male,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,no,4485.0
342,AP02001671,38.0,994.0,351.0,Female,Continental Garments Industries Ltd.,yes,yes,yes,1383.0
343,AP02000021,1488.0,616.0,1372.0,Female,Continental Garments Industries Ltd.,yes,yes,yes,3476.0
344,AP02001674,10.0,0.0,2150.0,Male,Continental Garments Industries Ltd.,yes,no,yes,2160.0
345,AP02001950,10.0,0.0,0.0,Male,Continental Garments Ind. (Pvt.) Ltd.,yes,no,no,10.0
346,AP02001367,4330.0,4163.0,4394.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,yes,12887.0
347,AP02000193,925.0,716.0,0.0,Male,Continental Garments Industries Ltd.,yes,yes,no,1641.0
348,AP02001095,1782.0,1154.0,456.0,Female,Continental Garments Industries Ltd.,yes,yes,yes,3392.0
349,AP02000023,415.0,434.0,70.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,yes,919.0
350,AP02001374,20.0,60.0,4782.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,yes,4862.0
351,AP02001675,681.0,1734.0,686.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,yes,3101.0
352,AP02001676,99.0,0.0,0.0,Male,Continental Garments Industries Ltd.,yes,no,no,99.0
353,AP02000194,570.0,669.0,340.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,yes,1579.0
354,AP02000195,812.0,0.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,no,no,812.0
355,AP02000025,2696.0,4012.0,3894.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,yes,10602.0
356,AP02001677,2013.0,2912.0,1417.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,yes,6342.0
357,AP02001954,90.0,1161.0,1219.0,Female,Continental Garments Industries Ltd.,yes,yes,yes,2470.0
358,AP02000026,1882.0,2748.0,1966.0,Female,Continental Garments Industries Ltd.,yes,yes,yes,6596.0
359,AP02001101,827.0,566.0,1980.0,Female,Continental Garments Industries Ltd.,yes,yes,yes,3373.0
360,AP02000793,1376.0,1136.0,1814.0,Male,Continental Garments Industries Ltd.,yes,yes,yes,4326.0
361,AP02001378,938.0,949.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,no,1887.0
362,AP02000794,167.0,0.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,no,no,167.0
363,AP02001680,2495.0,0.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,no,no,2495.0
364,AP02001958,968.0,0.0,1131.0,Male,Continental Garments Industries Ltd.,yes,no,yes,2099.0
365,AP02001682,80.0,4533.0,2161.0,Female,Continental Garments Industries Ltd.,yes,yes,yes,6774.0
366,AP02001380,175.0,48.0,149.0,Male,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,yes,372.0
367,AP02000796,45.0,0.0,0.0,Female,Continental Garments Industries Ltd.,yes,no,no,45.0
368,AP02001381,3525.0,4512.0,3268.0,Male,Continental Garments Industries Ltd.,yes,yes,yes,11305.0
369,AP02001959,502.0,230.0,0.0,Male,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,no,732.0
370,AP02000202,1207.0,339.0,0.0,Female,Continental Garments Industries Ltd.,yes,yes,no,1546.0
371,AP02000798,373.0,0.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,no,no,373.0
372,AP02000163,1750.0,0.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,no,no,1750.0
373,AP02000800,20.0,19.0,0.0,Male,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,no,39.0
374,AP02001107,1780.0,520.0,400.0,Male,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,yes,2700.0
375,AP02000208,2819.0,4580.0,3839.0,Male,Continental Garments Industries Ltd.,yes,yes,yes,11238.0
376,AP02001689,3807.0,2693.0,490.0,Female,Continental Garments Industries Ltd.,yes,yes,yes,6990.0
377,AP02001111,643.0,0.0,849.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,no,yes,1492.0
378,AP02000040,4270.0,592.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,no,4862.0
379,AP02001968,10.0,102.0,20.0,Male,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,yes,132.0
380,AP02000806,4063.0,3979.0,4209.0,Female,Continental Garments Industries Ltd.,yes,yes,yes,12251.0
381,AP02001691,1348.0,0.0,0.0,Male,Continental Garments Industries Ltd.,yes,no,no,1348.0
382,AP02000213,279.0,0.0,0.0,Female,Continental Garments Industries Ltd.,yes,no,no,279.0
383,AP02001973,1002.0,0.0,0.0,Female,Continental Garments Industries Ltd.,yes,no,no,1002.0
384,AP02000222,2292.0,2425.0,0.0,Male,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,no,4717.0
385,AP02000223,150.0,0.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,no,no,150.0
386,AP02001978,616.0,0.0,0.0,Female,Continental Garments Industries Ltd.,yes,no,no,616.0
387,AP02000815,302.0,356.0,140.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,yes,798.0
388,AP02001403,123.0,870.0,190.0,Male,Continental Garments Industries Ltd.,yes,yes,yes,1183.0
389,AP02000224,75.0,2001.0,0.0,Female,Continental Garments Industries Ltd.,yes,yes,no,2076.0
390,AP02001405,1160.0,1131.0,487.0,Female,Continental Garments Industries Ltd.,yes,yes,yes,2778.0
391,AP02001704,2590.0,2132.0,3852.0,Female,Continental Garments Industries Ltd.,yes,yes,yes,8574.0
392,AP02001982,135.0,0.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,no,no,135.0
393,AP02000820,1778.0,2366.0,3699.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,yes,7843.0
394,AP02001129,3200.0,972.0,560.0,Female,Continental Garments Industries Ltd.,yes,yes,yes,4732.0
395,AP02000229,828.0,0.0,0.0,Female,Continental Garments Industries Ltd.,yes,no,no,828.0
396,AP02000057,1446.0,1296.0,2467.0,Male,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,yes,5209.0
397,AP02000821,1325.0,679.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,no,2004.0
398,AP02000187,1219.0,295.0,0.0,Male,Continental Garments Industries Ltd.,yes,yes,no,1514.0
399,AP02000188,296.0,0.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,no,no,296.0
400,AP02001411,1218.0,1045.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,no,2263.0
401,AP02001713,2023.0,1205.0,1045.0,Male,Continental Garments Industries Ltd.,yes,yes,yes,4273.0
402,AP02001715,1853.0,2535.0,2148.0,Male,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,yes,6536.0
403,AP02001415,2659.0,3359.0,1742.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,yes,7760.0
404,AP02000827,518.0,1365.0,508.0,Female,Continental Garments Industries Ltd.,yes,yes,yes,2391.0
405,AP02001137,970.0,1021.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,no,1991.0
406,AP02000088,3651.0,2952.0,9167.0,Male,Continental Garments Industries Ltd.,yes,yes,yes,15770.0
407,AP02001138,1506.0,2748.0,948.0,Male,Continental Garments Industries Ltd.,yes,yes,yes,5202.0
408,AP02000318,2216.0,2229.0,820.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,yes,5265.0
409,AP02000089,50.0,0.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,no,no,50.0
410,AP02001140,1836.0,0.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,no,no,1836.0
411,AP02000871,3166.0,3346.0,3062.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,yes,9574.0
412,AP02001718,1127.0,480.0,320.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,yes,1927.0
413,AP02000873,50.0,736.0,331.0,Male,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,yes,1117.0
414,AP02001141,540.0,472.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,no,1012.0
415,AP02001996,3392.0,1489.0,1002.0,Female,Continental Garments Industries Ltd.,yes,yes,yes,5883.0
416,AP02001720,40.0,0.0,0.0,Male,Continental Garments Ind. (Pvt.) Ltd.,yes,no,no,40.0
417,AP02000324,48.0,0.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,no,no,48.0
418,AP02001146,2188.0,1575.0,0.0,Male,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,no,3763.0
419,AP02000326,89.0,0.0,0.0,Male,Continental Garments Ind. (Pvt.) Ltd.,yes,no,no,89.0
420,AP02001425,2295.0,3730.0,1910.0,Female,Continental Garments Industries Ltd.,yes,yes,yes,7935.0
421,AP02001724,1004.0,970.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,no,1974.0
422,AP02001428,3820.0,1532.0,987.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,yes,6339.0
423,AP02000881,50.0,169.0,147.0,Male,Continental Garments Industries Ltd.,yes,yes,yes,366.0
424,AP02001149,1360.0,680.0,0.0,Male,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,no,2040.0
425,AP02000100,1616.0,2753.0,0.0,Male,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,no,4369.0
426,AP02001150,812.0,0.0,0.0,Male,Continental Garments Ind. (Pvt.) Ltd.,yes,no,no,812.0
427,AP02000249,3475.0,2874.0,3870.0,Male,Continental Garments Industries Ltd.,yes,yes,yes,10219.0
428,AP02000330,3554.0,1380.0,569.0,Male,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,yes,5503.0
429,AP02001152,380.0,595.0,443.0,Male,Continental Garments Industries Ltd.,yes,yes,yes,1418.0
430,AP02001729,4244.0,4602.0,3571.0,Male,Continental Garments Industries Ltd.,yes,yes,yes,12417.0
431,AP02000102,2492.0,1989.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,no,4481.0
432,AP02001730,10.0,0.0,338.0,Male,Continental Garments Industries Ltd.,yes,no,yes,348.0
433,AP02001731,10.0,0.0,0.0,Female,Continental Garments Industries Ltd.,yes,no,no,10.0
434,AP02002009,2336.0,0.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,no,no,2336.0
435,AP02000104,3541.0,2278.0,576.0,Male,Continental Garments Industries Ltd.,yes,yes,yes,6395.0
436,AP02002010,158.0,0.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,no,no,158.0
437,AP02001154,3274.0,3326.0,0.0,Female,Continental Garments Industries Ltd.,yes,yes,no,6600.0
438,AP02000334,2546.0,3353.0,0.0,Female,Continental Garments Industries Ltd.,yes,yes,no,5899.0
439,AP02000335,4111.0,2502.0,3278.0,Female,Continental Garments Industries Ltd.,yes,yes,yes,9891.0
440,AP02001156,2972.0,0.0,0.0,Male,Continental Garments Industries Ltd.,yes,no,no,2972.0
441,AP02001157,1140.0,875.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,no,2015.0
442,AP02000887,1386.0,1403.0,907.0,Male,Continental Garments Industries Ltd.,yes,yes,yes,3696.0
443,AP02000106,840.0,0.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,no,no,840.0
444,AP02001158,1003.0,533.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,no,1536.0
445,AP02001159,10.0,1170.0,1476.0,Male,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,yes,2656.0
446,AP02000256,50.0,0.0,17.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,no,yes,67.0
447,AP02001161,600.0,330.0,868.0,Female,Continental Garments Industries Ltd.,yes,yes,yes,1798.0
448,AP02001162,2922.0,2073.0,907.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,yes,5902.0
449,AP02000111,40.0,0.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,no,no,40.0
450,AP02001441,1049.0,658.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,no,1707.0
451,AP02001742,3722.0,3555.0,3314.0,Female,Continental Garments Industries Ltd.,yes,yes,yes,10591.0
452,AP02000344,990.0,1119.0,1251.0,Male,Continental Garments Industries Ltd.,yes,yes,yes,3360.0
453,AP02000263,800.0,0.0,870.0,Male,Continental Garments Ind. (Pvt.) Ltd.,yes,no,yes,1670.0
454,AP02001743,390.0,0.0,0.0,Male,Continental Garments Industries Ltd.,yes,no,no,390.0
455,AP02001446,850.0,0.0,0.0,Female,Continental Garments Industries Ltd.,yes,no,no,850.0
456,AP02000346,2549.0,2183.0,1248.0,Female,Continental Garments Industries Ltd.,yes,yes,yes,5980.0
457,AP02000265,2045.0,1231.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,no,3276.0
458,AP02000898,658.0,0.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,no,no,658.0
459,AP02001746,3646.0,1287.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,no,4933.0
460,AP02000349,1993.0,0.0,1508.0,Female,Continental Garments Industries Ltd.,yes,no,yes,3501.0
461,AP02002025,1383.0,5862.0,690.0,Male,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,yes,7935.0
462,AP02000121,730.0,1601.0,1460.0,Male,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,yes,3791.0
463,AP02000122,3809.0,0.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,no,no,3809.0
464,AP02000271,1474.0,2073.0,1730.0,Female,Continental Garments Industries Ltd.,yes,yes,yes,5277.0
465,AP02001752,30.0,3150.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,no,3180.0
466,AP02000906,78.0,0.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,no,no,78.0
467,AP02002030,30.0,103.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,no,133.0
468,AP02002031,96.0,68.0,2365.0,Male,Continental Garments Industries Ltd.,yes,yes,yes,2529.0
469,AP02001455,1932.0,3125.0,3255.0,Male,Continental Garments Industries Ltd.,yes,yes,yes,8312.0
470,AP02001753,4245.0,2771.0,2216.0,Male,Continental Garments Industries Ltd.,yes,yes,yes,9232.0
471,AP02000128,1680.0,2851.0,1639.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,yes,6170.0
472,AP02001754,350.0,0.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,no,no,350.0
473,AP02000909,798.0,583.0,0.0,Male,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,no,1381.0
474,AP02001458,837.0,405.0,550.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,yes,1792.0
475,AP02001459,4003.0,6126.0,8205.0,Male,Continental Garments Industries Ltd.,yes,yes,yes,18334.0
476,AP02000911,515.0,170.0,991.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,yes,1676.0
477,AP02001758,278.0,3108.0,975.0,Male,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,yes,4361.0
478,AP02000405,2367.0,324.0,1819.0,Female,Continental Garments Industries Ltd.,yes,yes,yes,4510.0
479,AP02000406,3762.0,0.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,no,no,3762.0
480,AP02000284,1489.0,1170.0,3541.0,Male,Continental Garments Industries Ltd.,yes,yes,yes,6200.0
481,AP02000449,4324.0,3271.0,3882.0,Male,Continental Garments Industries Ltd.,yes,yes,yes,11477.0
482,AP02000410,517.0,875.0,300.0,Male,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,yes,1692.0
483,AP02002043,642.0,669.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,no,1311.0
484,AP02001191,60.0,0.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,no,no,60.0
485,AP02001468,1600.0,0.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,no,no,1600.0
486,AP02000922,3996.0,2203.0,2677.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,yes,8876.0
487,AP02001193,1757.0,1640.0,867.0,Male,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,yes,4264.0
488,AP02000453,20.0,0.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,no,no,20.0
489,AP02001473,1018.0,1026.0,427.0,Female,Continental Garments Industries Ltd.,yes,yes,yes,2471.0
490,AP02000291,4262.0,1520.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,no,5782.0
491,AP02002051,367.0,0.0,460.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,no,yes,827.0
492,AP02001775,20.0,40.0,1025.0,Male,Continental Garments Industries Ltd.,yes,yes,yes,1085.0
493,AP02001777,1489.0,1788.0,1311.0,Male,Continental Garments Industries Ltd.,yes,yes,yes,4588.0
494,AP02001200,133.0,2395.0,1748.0,Female,Continental Garments Industries Ltd.,yes,yes,yes,4276.0
495,AP02001201,10.0,0.0,0.0,Female,Continental Garments Industries Ltd.,yes,no,no,10.0
496,AP02000299,1360.0,1360.0,0.0,Male,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,no,2720.0
497,AP02000935,10.0,85.0,1557.0,Male,Continental Garments Industries Ltd.,yes,yes,yes,1652.0
498,AP02000936,20.0,21.0,448.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,yes,489.0
499,AP02001204,2065.0,2253.0,1622.0,Female,Continental Garments Industries Ltd.,yes,yes,yes,5940.0
500,AP02002060,1360.0,0.0,0.0,Female,Continental Garments Industries Ltd.,yes,no,no,1360.0
501,AP02001485,20.0,0.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,no,no,20.0
502,AP02000302,516.0,0.0,0.0,Male,Continental Garments Industries Ltd.,yes,no,no,516.0
503,AP02000467,176.0,0.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,no,no,176.0
504,AP02000468,197.0,0.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,no,no,197.0
505,AP02002065,3054.0,3560.0,3492.0,Female,Continental Garments Industries Ltd.,yes,yes,yes,10106.0
506,AP02001489,1277.0,660.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,yes,no,1937.0
507,AP02001786,30.0,0.0,0.0,Female,Continental Garments Ind. (Pvt.) Ltd.,yes,no,no,30.0
